"badge_id","badge_title","badge_description","badge_icon_url","badge_awarded_count","badge_activation_date","usage_count"
"118","Connect Microsoft Office 365 and SAP Data Through an SAPUI5 App","Learned ways to consume services in SAP Cloud Platform. Connected standard OData services from SAP systems and Microsoft Office 365 services via Microsoft Graph, and then built a web-based SAPUI5 app that consumes the OData service and find related data in Microsoft Office 365.","https://community.sap.com/html/@F6BD968AB82D24F87F5E0B2E89330CAA/badge_icons/manual_ConnectMicrosoftOffice365andSAPDataThroughanSAPUI5App.png","111","2024-01-26T22:12:47.493+01:00","101"
"1147","Generous","100 replies! Our community is fortunate to have you!","https://community.sap.com/html/@302F6DD3052CC9A1D950EEDC7821B6B7/badge_icons/manual_generous.png","102","2024-01-27T01:16:23.642+01:00","101"
"1413","#CDBA96 - Devtoberfest 2023 - Real Governance for SAP Build","As part of Devtoberfest 2023 - attended Session: Real Governance for SAP Build","https://community.sap.com/html/@F99AECB148260BD1F6258EF376C3794A/badge_icons/fest-hex-CDBA96.png","101","2024-01-26T23:45:58.225+01:00","100"
"761","#403BED - Devtoberfest 2021 - Secure a Node.JS Application and Make It Available to Other Subaccounts","As part of Devtoberfest 2021 - completed tutorial: Secure a Node.JS Application and Make It Available to Other Subaccounts.","https://community.sap.com/html/@2642FC533FC0BF71E659D70DA8B12C9A/badge_icons/403BED-devtoberfest-2021.png","101","2024-01-27T00:24:12.276+01:00","100"
"778","#47724F - Devtoberfest 2021 - Week 5 Fun Friday Attendee","Attended Fun Friday in Week 5 of Devtoberfest 2021","https://community.sap.com/html/@A334FAC23DEDE8E2FBB24D872459A4F4/badge_icons/47724F-devtoberfest-2021.png","102","2024-01-27T00:24:20.762+01:00","100"
"1479","#87CEFF - Devtoberfest 2023 - Add Links to Forms","As part of Devtoberfest 2023 - completed Scavenger Hunt Tutorial: Add Links to Forms","https://community.sap.com/html/@73C162DDB991C29B08A3DB544C230D41/badge_icons/fest-hex-87CEFF.png","101","2024-01-26T23:38:23.807+01:00","100"
"1524","SAP Developer Challenge - SAP Build","SAP Developer Challenges are focused on different technologies, tools, and skillsets. Each monthly challenge will be designed to provide a unique learning opportunity and give you a chance to showcase your skills. They cover a wide range of topics and create a space for developers of all skill levels to participate.Check out the current SAP Developer Challenge: SAP Build","https://community.sap.com/html/@3586EAE3FD35EE9D7C8647F0F184D6BC/badge_icons/devChallenge2.png","100","2024-01-26T21:07:50.849+01:00","100"
"1267","#008080 - Devtoberfest 2023 - Build your own React application with UI5 Web Components for React","As part of Devtoberfest 2023 - attended Session: Build your own React application with UI5 Web Components for React","https://community.sap.com/html/@3BD491E05539F4C93BC50635298BAC5B/badge_icons/fest-hex-008080.png","100","2024-01-26T23:27:13.646+01:00","99"
"1266","#800080 - Devtoberfest 2023 - Typescript Support in UI5 Web Components","As part of Devtoberfest 2023 - attended Session: Typescript Support in UI5 Web Components","https://community.sap.com/html/@EDC590FB8F1DF19C48A3193A3EA9FE9D/badge_icons/fest-hex-800080.png","100","2024-01-26T23:37:36.539+01:00","99"
"1405","#90EE90 - Devtoberfest 2023 - Introductory talk/demo on development workflow and tools for CAP Java","As part of Devtoberfest 2023 - attended Session: Introductory talk/demo on development workflow and tools for CAP Java","https://community.sap.com/html/@B5F01398BC5B97BE2C7F129304B0F39C/badge_icons/fest-hex-90EE90.png","100","2024-01-26T23:40:38.653+01:00","99"
"623","#5337D2 - Devtoberfest 2022 - Implement Subscription Callbacks for a Multitenant Application","As part of Devtoberfest 2022 - completed tutorial: Implement Subscription Callbacks for a Multitenant Application","https://community.sap.com/html/@F01EE95D54C1BCD78EBCAF401EC6AB85/badge_icons/2022-dev-5337D2.png","100","2024-01-27T00:02:58.534+01:00","99"
"649","#28F3A5 - Devtoberfest 2022 - Register a Multitenant Application to the SAP SaaS Provisioning Service","As part of Devtoberfest 2022 - completed tutorial: Register a Multitenant Application to the SAP SaaS Provisioning Service","https://community.sap.com/html/@4A12FF0B90164624A0CF23C528C8448B/badge_icons/2022-dev-28F3A5.png","100","2024-01-26T23:59:15.163+01:00","99"
"387","Coffee Corner Barista","Poured your fellow community members interesting conversations by creating a discussion thread in the Coffee Corner Group.","https://community.sap.com/html/@65A3C23D4510D530FD715C41C674BF16/badge_icons/manual_CoffeeCornerBarista.png","97","2024-01-26T21:20:30.254+01:00","98"
"415","Answer-Thon Participant","Participated in the SAP Community's Answer-Thon Challenge.","https://community.sap.com/html/@02C7AED996D821D3EF6E4AB8D91A7B86/badge_icons/answer-athon-participant.png","99","2024-01-27T01:44:57.119+01:00","98"
"153","Master Solver","Prerequisite mission: Skillful SolverYou contribute answers in SAP Community day and night. Even more of your answers (almost 100) are accepted.","https://community.sap.com/html/@8CA361ECBB69BFE786D6D3A6A18856DB/badge_icons/ComMissions-AnswerJourney_MasterSolver_75.png","99","2024-01-26T22:15:15.584+01:00","98"
"1312","#68838B - Devtoberfest 2023 - Integrate SAP Build Apps with SAP Integration Suite","As part of Devtoberfest 2023 - completed Tutorial: Integrate SAP Build Apps with SAP Integration Suite","https://community.sap.com/html/@B4C14E437B914AEA438B967D51E7F62C/badge_icons/fest-hex-68838B.png","99","2024-01-26T23:36:11.161+01:00","98"
"527","SAP Community Fan - August 2022","Showed your commitment to the SAP Community. Performed at least one of the following activities every day, for 5 days (midnight to midnight UTC) in a row within the month of August:Publish a blog post, comment, question, or an answerLike any blog post or commentVote any question or answer up or down_Follow any person, tag, blog post, question, or answerUpdate your profile picture, ""About me"" text, spoken languages, expertise, or Elsewhere links","https://community.sap.com/html/@B847D4EAEB51D99061CC84C9363144E2/badge_icons/fan-08-Aug2022.png","98","2024-01-26T21:05:36.557+01:00","97"
"613","#67D3C5 - Devtoberfest 2022 - Developing Front-End Applications in Cloud Foundry - an End-to-End Journey","As part of Devtoberfest 2022 - attended the session: Developing Front-End Applications in Cloud Foundry - an End-to-End Journey","https://community.sap.com/html/@3F0475B41BA87AF734E41C58FB2E81F8/badge_icons/2022-dev-67D3C5.png","98","2024-01-27T00:03:46.681+01:00","97"
"1407","#FF1493 - Devtoberfest 2023 - Explore ABAP Profiling with the ABAP Development Tools","As part of Devtoberfest 2023 - attended Session: Explore ABAP Profiling with the ABAP Development Tools","https://community.sap.com/html/@46D3EF3CD70F2252FAAF0805BF3F2969/badge_icons/fest-hex-FF1493.png","98","2024-01-26T23:50:56.833+01:00","97"
"56","Consume Remote Services from SAP S/4HANA Cloud Using CAP","CROSS TOPIC:&nbsp;Extended and integrate an SAP Cloud Application Programming Model (CAP) business application with services from SAP S/4HANA Cloud.","https://community.sap.com/html/@936A6460C6EA7C533903B6364AB13980/badge_icons/manual_ConsumeRemoteServicesfromSAPS4HANAUsingCAP.png","98","2024-01-26T21:23:55.459+01:00","97"
"829","Supporter 2015","First up vote","https://community.sap.com/html/@F0A92D1D0BC23247BC27D5C6DDDC2C3C/badge_icons/awards.voteupcount.bronze.name_2015.png","118","2024-01-27T01:31:52.500+01:00","97"
"830","Critic 2015","First down vote","https://community.sap.com/html/@B326EBCAB93474C59839E7D5DFC5A110/badge_icons/awards.votedowncount.bronze.name_2015.png","118","2024-01-27T01:32:19.637+01:00","97"
"1499","Devtoberfest 2023 Participant Achieved Level 3","As participant of Devtoberfest, attended events and completed activities to earn at least 18000 points = 3 stars.","https://community.sap.com/html/@59B317947AFB0010A8BB651B7D53DDC0/badge_icons/fest-badge-3star.png","97","2024-01-26T23:25:22.515+01:00","96"
"1292","#4A708B - Devtoberfest 2023 - Core XML standards every SAP Cloud Integration developer needs to know","As part of Devtoberfest 2023 - attended Session: Core XML standards every SAP Cloud Integration developer needs to know","https://community.sap.com/html/@BF6F341185E858D09A6DB428BEE00A58/badge_icons/fest-hex-4A708B.png","97","2024-01-26T23:33:32.135+01:00","96"
"664","#0C1082 - Devtoberfest 2022 - Develop your first CAP application on the SAP BTP, Kyma runtime","As part of Devtoberfest 2022 - attended the session: Develop your first CAP application on the SAP BTP, Kyma runtime","https://community.sap.com/html/@B31915155CAEB2B2C43B4D4AB24C8EEE/badge_icons/2022-dev-0C1082.png","97","2024-01-26T23:57:48.644+01:00","96"
"541","#D63BA5 - Devtoberfest 2022 - Basics of Containerization","As part of Devtoberfest 2022 - attended the session: Basics of Containerization","https://community.sap.com/html/@383D68B200428377F5AA57ACFAEFCC47/badge_icons/2022-dev-D63BA5.png","97","2024-01-27T00:10:08.813+01:00","96"
"1132","Uplifting","100 kudos given","https://community.sap.com/html/@76BA66ADAE4FA529F218758B818C882B/badge_icons/manual_uplifting.png","95","2024-01-27T01:11:38.427+01:00","96"
"99","Translate Documents with SAP Translation Hub","Enabled the Document Translation Service on your SAP Business Technology Platform trial account and translated documents with the services from the SAP API Business Hub.","https://community.sap.com/html/@76EBB24D0F85ED59B57FD8A2D8D4203A/badge_icons/manual_TranslateDocumentswithSAPTranslationHub.png","95","2024-01-26T22:04:53.024+01:00","95"
"1672","#F8FAFD - Devtoberfest 2024 - Maintain Filters for Outbound Event Topics","As part of Devtoberfest 2024 - Completed Tutorial: Maintain Filters for Outbound Event Topics","https://community.sap.com/html/@48962FD91AE4BA6CF772957B8CCE1E70/badge_icons/fest-hex-F8FAFD%20Devtoberfest%202024.png","96","2024-10-02T09:17:20.965+02:00","95"
"1268","#43CD80 - Devtoberfest 2023 - ui5-test-runner v3","As part of Devtoberfest 2023 - attended Session: ui5-test-runner v3","https://community.sap.com/html/@BF50ADF784835FF6D1C42480E8A218C0/badge_icons/fest-hex-43CD80.png","95","2024-01-26T23:32:44.764+01:00","94"
"769","#5D79E6 - Devtoberfest 2021 - Week 4 Fun Friday Attendee","Attended Fun Friday in Week 4 of Devtoberfest 2021","https://community.sap.com/html/@EEA45CB7AD19595B058E12F62D88F86A/badge_icons/5D79E6-devtoberfest-2021.png","96","2024-01-27T00:24:59.753+01:00","94"
"472","Devtoberfest 2022 Finalist","Awarded to Finalist of&nbsp;Devtoberfest 2022.","https://community.sap.com/html/@75ECA4C68745FDB22C169122298558C8/badge_icons/devtoberfest-2022-finallist.png","95","2024-01-26T23:56:04.016+01:00","94"
"467","Devtoberfest 2022 Participant - Level 4","As participant of Devtoberfest, you attended events and completed activities to earn at least 24000 points = 4 stars. You qualified for grand prize winner raffle.","https://community.sap.com/html/@DAC81D69C82A19E11C8F9B9FA21DBE3A/badge_icons/2022-dev-4-star.png","95","2024-01-26T23:56:40.182+01:00","94"
"616","#5F7DA5 - Devtoberfest 2022 - Python Operators in SAP Data Intelligence: Leverage the new features","As part of Devtoberfest 2022 - attended the session: Python Operators in SAP Data Intelligence: Leverage the new features","https://community.sap.com/html/@406BDC0CC5D225B08B067B12312943C2/badge_icons/2022-dev-5F7DA5.png","94","2024-01-27T00:03:33.235+01:00","94"
"1414","#98FB98 - Devtoberfest 2023 - Will No-Code Work for My Use Case? Run the “Use Case Evaluator”","As part of Devtoberfest 2023 - attended Session: Will No-Code Work for My Use Case? Run the “Use Case Evaluator”","https://community.sap.com/html/@E967CCA15AA040765662F25442068DDF/badge_icons/fest-hex-98FB98.png","95","2024-01-26T23:40:51.976+01:00","94"
"865","Scholar 2018","First accepted answer on your own question","https://community.sap.com/html/@A1E656C7DB7663E3E1897D565A675DA7/badge_icons/awards.scholar.name_2018.png","122","2024-01-27T01:23:47.483+01:00","94"
"1400","#EE3A8C - Devtoberfest 2023 - SAP Fiori elements and SAP Fiori tools: It's time to use TypeScript!","As part of Devtoberfest 2023 - attended Session: SAP Fiori elements and SAP Fiori tools: It's time to use TypeScript!","https://community.sap.com/html/@9769A9E98CC61974BB64D03566FF7E1B/badge_icons/fest-hex-EE3A8C.png","94","2024-01-26T23:54:38.110+01:00","93"
"765","#1F3826 - Devtoberfest 2021 - Connect SAP Business Application Studio and SAP S/4HANA Cloud Tenant","As part of Devtoberfest 2021 - completed tutorial: Connect SAP Business Application Studio and SAP S/4HANA Cloud Tenant","https://community.sap.com/html/@29F7B8E09925DF70C094017FEC3FF153/badge_icons/1F3826-devtoberfest-2021.png","94","2024-01-27T00:23:09.636+01:00","93"
"1484","#346826 - Devtoberfest 2021 - Perform Backup and Recovery of Standalone Data Lake in SAP HANA Cloud","As part of Devtoberfest 2021 - completed tutorial: Perform Backup and Recovery of Standalone Data Lake in SAP HANA Cloud","https://community.sap.com/html/@5D539FF2E8E3DA6B712B47192DD3A2D2/badge_icons/346826-devtoberfest-2021.png","94","2024-01-27T00:23:40.921+01:00","93"
"52","Create a Cloud Foundry App Using SAP Cloud SDK","Created a Cloud Foundry app using SAP Cloud SDK, then added security and other advanced features like resilience and caching.","https://community.sap.com/html/@D9AA6C5489277CA8CCC510E162B874F0/badge_icons/manual_CreateaCloudFoundryAppUsingSAPCloudSDK.png","95","2024-01-26T21:56:59.242+01:00","93"
"1695","#FBB496 - Devtoberfest 2024 - Integration, Week 4","As part of Devtoberfest 2024 - Completed Devtoberfest 2024 - Integration, Week 4 Validation","https://community.sap.com/html/@E03BEED9F9507066968F3C8B1B83A459/badge_icons/fest-hex-FBB496%20Devtoberfest%202024.png","93","2024-10-11T10:12:00.094+02:00","93"
"23","Create Your First Workspace in SAP Build Work Zone, advanced edition Workshop","Designed SAP Work Zone Workspace and added applications, static content, UI5 Integration card, and lean collaboration widgets to it.","https://community.sap.com/html/@8229A6925BE2C43AD0B41020672BAD6C/badge_icons/manual_CreateYourFirstWorkspaceinSAPWorkZoneWorkshop.png","94","2024-01-26T21:26:54.002+01:00","93"
"1724","#716B54 - Devtoberfest 2024 - Tooling, Watch Video on Process Automation","As part of Devtoberfest 2024 - Completed Tutorial: Tooling, Watch Video on Process Automation","https://community.sap.com/html/@673AF90E2A42633DF43C9DDFD6CD3689/badge_icons/fest-hex-716B54%20Devtoberfest%202024.png","93","2024-10-11T10:09:36.885+02:00","93"
"454","Coding Challenge I 2020 Contestant","Qualified as a contestant in the SAP Community Coding Challenge I in 2020.","https://community.sap.com/html/@6FEBD84AE3C822BCC18A2D0589A2BF2E/badge_icons/manual_CodingChallengeI2020Contestant.png","97","2024-01-27T00:35:02.545+01:00","92"
"1678","#C5313E - Devtoberfest 2024 - MAD (ML, AI & Data), Week 3","As part of Devtoberfest 2024 - Completed Devtoberfest 2024 - MAD (ML, AI & Data), Week 3 Validation","https://community.sap.com/html/@7D38FAE5EB4216DCB83C9E651A06C986/badge_icons/fest-hex-C5313E%20Devtoberfest%202024.png","92","2024-10-02T09:19:29.655+02:00","92"
"1725","#BE9EF3 - Devtoberfest 2024 - Store User Preferences on Device","As part of Devtoberfest 2024 - Completed Tutorial: Store User Preferences on Device","https://community.sap.com/html/@FEE208EF12919D220026034DE02FCDFA/badge_icons/fest-hex-BE9EF3%20Devtoberfest%202024.png","92","2024-10-11T10:09:49.026+02:00","92"
"144","Connect to SAP S/4HANA Cloud on SAP BTP, ABAP Environment","Created external APIs and services to enable connectivity to SAP S/4HANA Cloud, including creating a sample Business Partner with SAP Cloud Platform, ABAP environment.","https://community.sap.com/html/@8D05E540B59425DBF92BBF19B0E6BFA0/badge_icons/manual_ConnecttoSAPS4HANACloudonSAPCloudPlatformABAPEnvironment.png","93","2024-01-26T21:54:25.761+01:00","92"
"1096","Inquisitive 20","Created a question at least 20 times.","https://community.sap.com/html/@3A139A620F831DE74EF53B9D1A1EB316/badge_icons/s4hana_inquisitive_20.png","95","2024-01-27T01:46:55.077+01:00","92"
"355","SAP Inside Track 2017 Speaker","Spoke at an SAP Inside Track event in 2017.","https://community.sap.com/html/@70966E85CD9939F490A6F7FB5971426D/badge_icons/manual_SAPInsideTrack2017Speaker.png","98","2024-01-26T23:06:01.695+01:00","91"
"746","#9D879A - Devtoberfest 2021 - Connect QGIS to SAP HANA Database in SAP HANA Cloud","As part of Devtoberfest 2021 - completed tutorial: Connect QGIS to SAP HANA Database in SAP HANA Cloud","https://community.sap.com/html/@F5E4DA8D347BF21B6635C8523CE07759/badge_icons/9D879A-devtoberfest-2021.png","92","2024-01-27T00:26:38.590+01:00","91"
"1493","#CAA43E - Devtoberfest 2021 - Load Data into Standalone Data Lake in SAP HANA Cloud","As part of Devtoberfest 2021 - completed tutorial: Load Data into Standalone Data Lake in SAP HANA Cloud","https://community.sap.com/html/@041E3C1944F17431FA4D27E79BA046D5/badge_icons/CAA43E-devtoberfest-2021.png","92","2024-01-27T00:27:50.513+01:00","91"
"1712","#B690D5 - Devtoberfest 2024 - Tooling, Watch Trigger Process Video","As part of Devtoberfest 2024 - Completed Tutorial: Devtoberfest 2024 - Tooling, Watch Trigger Process Video","https://community.sap.com/html/@78792DD73CCC2B603CCCDA20674B551C/badge_icons/fest-hex-B690D5%20Devtoberfest%202024.png","91","2024-10-02T09:14:56.333+02:00","91"
"1748","#803668 - Devtoberfest 2024 - Basic CDS CLI challenge","As part of Devtoberfest 2024 - Completed Tutorial: Devtoberfest 2024 - Basic CDS CLI challenge","https://community.sap.com/html/@470AD38BC9C0CA6E3952FCEEE15C8FDC/badge_icons/fest-hex-803668%20Devtoberfest%202024.png","91","2024-10-18T09:35:26.254+02:00","91"
"1855","SAP J4C Community POC Participant","Participated in the SAP Joule for Consultants Community Proof-of-Concept. Helped test how generative AI and community expertise can shape the future of knowledge sharing.","https://community.sap.com/html/@83574CE36523E970394B2607C729EEDD/badge_icons/joulepoc-participant.png","91","2025-08-12T22:46:51.524+02:00","91"
"1401","#D2B48C - Devtoberfest 2023 - Equip an SAPUI5 freestyle app with the Flexible Programming Model","As part of Devtoberfest 2023 - attended Session: Equip an SAPUI5 freestyle app with the Flexible Programming Model","https://community.sap.com/html/@82448232E84E6A2902BF9281EF84C475/badge_icons/fest-hex-D2B48C.png","91","2024-01-26T23:46:50.932+01:00","90"
"1708","#2C210B - Devtoberfest 2024 - MAD (ML, AI & Data), Validation Tutorial Jump Start Session on Genertive AI Hub - Oct. 24","As part of Devtoberfest 2024 - Completed Tutorial: Devtoberfest 2024 - MAD (ML, AI & Data), Validation Tutorial Jump Start Session on Genertive AI Hub - Oct. 24","https://community.sap.com/html/@B992A2BEC046AB7FA6C58FD5B7BB0245/badge_icons/fest-hex-2C210B%20Devtoberfest%202024.png","90","2024-10-11T10:15:06.208+02:00","90"
"1277","#551A8B - Devtoberfest 2023 - SAP Cloud Application Programming Model, Hybrid Testing, and Alternative DBs","As part of Devtoberfest 2023 - attended Session: SAP Cloud Application Programming Model, Hybrid Testing, and Alternative DBs","https://community.sap.com/html/@1D30D7C87CB51D833227373D3FA1E115/badge_icons/fest-hex-551A8B.png","91","2024-01-26T23:34:09.509+01:00","90"
"127","Level Up with the Mobile Development Kit","Became proficient with the mobile development kit by learning how to handle an error archive, add styling, deep link, and leverage OData annotations.","https://community.sap.com/html/@9436C4A189104C51B5948FB618AE35F0/badge_icons/manual_LevelUpwiththeMobileDevelopmentKit.png","91","2024-01-26T21:57:29.280+01:00","90"
"968","Notable Question 2019","Asked a question with 300 views","https://community.sap.com/html/@77D46ABF8E437B09824D36C7306C284B/badge_icons/awards.questionviewcount.silver.name_2019.png","108","2024-01-27T01:27:41.251+01:00","89"
"1289","#8B668B - Devtoberfest 2023 - Keep your AI service integration off the grid with SAP Private Link for Azure","As part of Devtoberfest 2023 - attended Session: Keep your AI service integration off the grid with SAP Private Link for Azure","https://community.sap.com/html/@286B535250FCFE688DB2C1C880901AA0/badge_icons/fest-hex-8B668B.png","90","2024-01-26T23:39:09.997+01:00","89"
"888","Thought Leader","You embody the qualities of a ""thought leader"" on SCN. Your content shines and you are recognized for the highest level of quality. Prerequisite level: Gold","https://community.sap.com/html/@98B81C3B4FEAEE8CC6F922AAE868960F/badge_icons/thought-leader.png","95","2024-01-27T01:04:10.891+01:00","89"
"1766","SAP Community Event Speaker 2025","Spoke at an SAP Community Event in 2025.","https://community.sap.com/html/@6D6B192E2A7D8A68947E2CCC82B38551/badge_icons/event-speaker-25.png","89","2025-02-17T18:13:39.771+01:00","89"
"1851","SAP Integration Suite - Code Jam Roadshow Mango Edition","Attended the SAP Integration Suite - CodeJam Roadshow Mango Edition","https://community.sap.com/html/@647760BAFC8E4198B3831A942064C569/badge_icons/codejam25-roadshow.png","89","2025-07-22T00:33:03.042+02:00","89"
"587","#96C587 - Devtoberfest 2022 Scavenger Hunt - Completion Bonus","As part of Devtoberfest 2022 Scavenger Hunt - completed all 20 tutorials for bonus points.","https://community.sap.com/html/@1EC509F816023DBE27E8FB10D5AFC8B1/badge_icons/2022-dev-96C587.png","88","2024-01-27T00:06:12.034+01:00","87"
"1743","#185D66 - Devtoberfest 2024 - Tooling, Watch Actions Video","As part of Devtoberfest 2024 - Completed Tutorial: Devtoberfest 2024 - Tooling, Watch Actions Video","https://community.sap.com/html/@B088C0976491DAA556C5A0948A01B0F3/badge_icons/fest-hex-185D66%20Devtoberfest%202024.png","87","2024-10-18T09:35:48.782+02:00","87"
"844","Teacher 2017","Answered first question with at least one up vote","https://community.sap.com/html/@264B9EC4935F0B97575CAFB633699251/badge_icons/awards.teacher.name_2017.png","106","2024-01-27T01:20:58.325+01:00","86"
"728","Devtoberfest 2021 - #Dogtoberfest","Submitted a photo to social media of your dog for Devtoberfest 2021 event #Dogtoberfest","https://community.sap.com/html/@9F9A310C71104056194F91CFC27004DD/badge_icons/finalistdevtoberfest-2021%20-%20Copy.png","86","2024-01-27T00:21:12.030+01:00","86"
"530","SAP Community Fan - May 2022","Showed your commitment to the SAP Community. Performed at least one of the following activities every day, for 5 days (midnight to midnight UTC) in a row within the month of May: Publish a blog post, comment, question, or an answerLike any blog post or commentVote any question or answer up or down_Follow any person, tag, blog post, question, or answerUpdate your profile picture, ""About me"" text, spoken languages, expertise, or Elsewhere links","https://community.sap.com/html/@9AFE8DA58D5DFF8315A3FE1BC2F287BC/badge_icons/fan-05-May2022.png","85","2024-01-26T21:06:10.406+01:00","86"
"126","Get Started with SAP Cloud Platform Portal (Neo)","Created a freestyle Portal site, edited its content, and customized the look and feel through branding. Then, extended the site by adding apps, both an SAP Fiori app (SAPUI5 technology) app and classic Web Dynpro app.","https://community.sap.com/html/@07174D50FF6AC1F83AFFB4468BD64116/badge_icons/manual_GetStartedwithSAPCloudPlatformPortal.png","92","2024-01-26T21:45:27.954+01:00","86"
"439","2017 SAP Community Citizenship Award Winner","You were selected by the SAP Community Experience team as a winner of the SAP Community Citizenship Award for 2017 based on your quality contributions and exemplary engagement.","https://community.sap.com/html/@09CEC0ABDC59CC775CFE5123590B7890/badge_icons/manual_2017SAPCommunityCitizenshipAwardWinner.png","91","2024-01-27T00:39:12.763+01:00","86"
"1553","SAP Community Event Speaker 2024","Spoke at an SAP Community event in 2024.","https://community.sap.com/html/@C3A0339D00149637DD36F73147AE8821/badge_icons/event-speaker-24.png","86","2024-03-22T21:17:41.133+01:00","86"
"779","#EFD1DB - Devtoberfest 2021 - Week 6 Attended Speaker Event","Attended a speaker event in Week 6 of Devtoberfest 2021","https://community.sap.com/html/@150151143E2DCB87AB3773A14ACA2458/badge_icons/EFD1DB-devtoberfest-2021.png","88","2024-01-27T00:28:24.566+01:00","86"
"320","Online App Space for SAP TechEd 2018","You learned about the latest SAP technologies and completed the required Developer Tutorials in advance of SAP TechEd this year. You built your first app using SAP Cloud Platform, ABAP, Fiori and more. You qualified to be entered into the drawing for a 2018 SAP TechEd show floor pass!","https://community.sap.com/html/@F7BDAAD8F6E8AB6B2846B21549BF6EBB/badge_icons/manual_OnlineAppSpaceforSAPTechEd2018.png","95","2024-01-26T23:12:14.880+01:00","86"
"1285","#483D8B - Devtoberfest 2023 - More Cool Integrations for SAP Build Process Automation","As part of Devtoberfest 2023 - attended Session: More Cool Integrations for SAP Build Process Automation","https://community.sap.com/html/@4F290E5BB2A8F1E01DDF3261A32DF767/badge_icons/fest-hex-483D8B.png","87","2024-01-26T23:33:03.987+01:00","86"
"1449","#EED5B7 - Devtoberfest 2023 - Use an Invoice Object Recommendation (IOR) Dataset Schema to Upload Training Data to Data Attribute Recommendation","As part of Devtoberfest 2023 - completed Scavenger Hunt Tutorial: Use an Invoice Object Recommendation (IOR) Dataset Schema to Upload Training Data to Data Attribute Recommendation","https://community.sap.com/html/@8033AC6E73297FDC67989CEA8AC2B073/badge_icons/fest-hex-EED5B7.png","87","2024-01-26T23:49:36.999+01:00","86"
"396","Create Your First Digital Workplace Using SAP Work Zone","Design a digital workplace with content, workspaces, applications, and UI integration cards using SAP Work Zone.","https://community.sap.com/html/@6156C5FAC4C4DC7859D0E0BDF76900AC/badge_icons/manual_CreateYourFirstDigitalWorkplaceUsingSAPWorkZone.png","86","2024-01-26T21:26:43.785+01:00","86"
"957","Editor 2015","First edit","https://community.sap.com/html/@87B5E7ECD7A42F2EA89EC0BABF37D188/badge_icons/awards.revisecount.bronze.name_2016.png","107","2024-01-27T01:40:04.088+01:00","86"
"939","Featured Contributor 2014","Your content item was recognized by the SCN homepage editors as a high-quality contribution and was highlighted in the rotating features at the top of the SCN homepage.","https://community.sap.com/html/@D6F1E8D510BD9569738E3F93ABD3FF79/badge_icons/featured-contributor-2014.png","95","2024-01-27T00:55:15.837+01:00","85"
"786","#103738 - Devtoberfest 2021 - Week 6 Fun Friday Attendee","Attended Fun Friday in Week 6 of Devtoberfest 2021","https://community.sap.com/html/@FB384AF0EB1E833881A34FA52C7AE572/badge_icons/103738-devtoberfest-2021.png","87","2024-01-27T00:22:56.812+01:00","85"
"1392","#53868B - Devtoberfest 2023 - AI Ethics: Implications and Challenges","As part of Devtoberfest 2023 - attended Session: AI Ethics: Implications and Challenges","https://community.sap.com/html/@17E0E065685C985EA8DF0DEC4C3E0CD0/badge_icons/fest-hex-53868B.png","85","2024-01-26T23:33:54.495+01:00","84"
"582","#9D5205 - Devtoberfest 2022 - Build data pipelines with SAP Data Intelligence","As part of Devtoberfest 2022 - attended the session: Build data pipelines with SAP Data Intelligence","https://community.sap.com/html/@578091910F48FBAEA29E9FBE441B0486/badge_icons/2022-dev-9D5205.png","84","2024-01-27T00:06:36.560+01:00","84"
"852","Student 2017","Asked first question with at least one up vote","https://community.sap.com/html/@672A67E426F54FE9401A3F418FF6D587/badge_icons/awards.student.name_2017.png","111","2024-01-27T01:32:40.137+01:00","84"
"1393","#00868B - Devtoberfest 2023 - Question Answering Leveraging Large Language Models","As part of Devtoberfest 2023 - Question Answering Leveraging Large Language Models","https://community.sap.com/html/@F63B53447840B05C515EA8E899F81F59/badge_icons/fest-hex-00868B.png","84","2024-01-26T23:27:23.691+01:00","83"
"763","#033957 - Devtoberfest 2021 - Create Authorization Model with SAP BTP, ABAP Environment","As part of Devtoberfest 2021 - completed tutorial: Create Authorization Model with SAP BTP, ABAP Environment","https://community.sap.com/html/@313D31F1EFF5711968072BF43DE13D32/badge_icons/033957-devtoberfest-2021.png","83","2024-01-27T00:21:47.293+01:00","83"
"78","Get Started with SAP Web Analytics","Learned how to use SAP Web Analytics to measure usage of your applications. You created a sample SAPUI5 web application, deployed it to SAP Business Technology Platform, registered the web application with SAP Web Analytics, and then viewed its usage data.","https://community.sap.com/html/@B6ED162237865D71C5049D4CE234825A/badge_icons/manual_GetStartedwithSAPWebAnalytics.png","86","2024-01-26T21:57:07.984+01:00","83"
"869","Statler and Waldorf 2014","Provided 10 comments","https://community.sap.com/html/@1A6F985B46A92688B6DC2CF813D3898B/badge_icons/awards.statlerandwaldorf.name_2014.png","92","2024-01-27T01:29:46.637+01:00","83"
"846","Supporter 2014","First up vote","https://community.sap.com/html/@F0A92D1D0BC23247BC27D5C6DDDC2C3C/badge_icons/awards.voteupcount.bronze.name_2015.png","94","2024-01-27T01:31:56.951+01:00","83"
"879","Strunk & White 2014","Edited 10 entries","https://community.sap.com/html/@F368315B1BB1FBAC81B71CCDE61B99E3/badge_icons/awards.revisecount.silver.name_2014.png","95","2024-01-27T01:39:35.684+01:00","83"
